node,median,q1,q3,min,max,mean
ai_node_124,2.414467489195258e-05,1.207233744597629e-05,3.621701233792887e-05,4.024112481992097e-06,0.00010865103701378661,2.4569621170050945e-05
ai_node_125,0.0005794721974068619,0.0004869176103210437,0.0006438579971187355,0.0002253502989915574,0.0009496905457501349,0.0005537428270195009
ai_node_126,0.0017303683672566016,0.0015573315305309414,0.001955718666248159,0.0012997883316834473,0.003331965135089456,0.0017911654634570346
ai_node_127,2.8168787373944675e-05,2.414467489195258e-05,2.8168787373944675e-05,1.6096449927968387e-05,3.621701233792887e-05,2.764001899381091e-05
ai_node_128,0.00039033891075323336,0.0003380254484873361,0.00044265237301913064,0.00019315739913562064,0.0006438579971187355,0.0003884660888041142
ai_node_129,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_130,3.219289985593677e-05,2.8168787373944675e-05,3.621701233792887e-05,8.048224963984193e-06,6.438579971187355e-05,2.8541420189777145e-05
ai_node_131,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_132,9.657869956781032e-05,7.645813715784983e-05,0.00010060281204980241,4.426523730191306e-05,0.0001207233744597629,9.24676662562072e-05
ai_node_133,0.001581476205422894,0.0015050180682650441,0.0016820790174726964,0.0013601500189133287,0.0022695994398435424,0.001608464318194622
ai_node_134,4.024112481992097e-06,4.024112481992097e-06,4.024112481992097e-06,0.0,2.8168787373944675e-05,7.245012112578571e-06
ai_node_135,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_136,0.0006036168722988145,0.0006036168722988145,0.0006036168722988145,0.0006036168722988145,0.0006036168722988145,0.0006036168722988144
ai_node_137,1.6096449927968387e-05,8.048224963984193e-06,1.6096449927968387e-05,0.0,0.0003661942358612808,2.934785233116836e-05
ai_node_138,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_139,0.00019315739913562064,0.00017303683672566017,0.00021730207402757322,0.0001207233744597629,0.00042253181060917014,0.00020052393944515535
ai_node_140,1.207233744597629e-05,1.207233744597629e-05,1.6096449927968387e-05,8.048224963984193e-06,3.219289985593677e-05,1.4475537420221971e-05
ai_node_141,0.0005553275225149094,0.0005191105101769805,0.0005955686473348303,0.0004708211603930753,0.0008732324085922849,0.0005641185986430693
ai_node_142,7.243402467585774e-05,5.633757474788935e-05,9.657869956781032e-05,3.621701233792887e-05,0.00020522973658159693,7.808629306806383e-05
ai_node_143,0.00022132618650956532,0.00020522973658159693,0.0002454708614015179,0.00016096449927968388,0.00034607367345132034,0.00022606256690087002
ai_node_144,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_145,0.0007162920217945932,0.0006840991219386564,0.0007726295965424826,0.0006277615471907671,0.0013480776814673524,0.0007396648719124997
ai_node_146,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_147,0.0002655914238114784,0.00023742263643753371,0.00029376021118542305,0.00018913328665362853,0.00045472471046510693,0.0002683889868089593
ai_node_148,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_149,0.00032595311104135984,0.00029376021118542305,0.0003581460108972966,0.0002132779615455811,0.000583496309888854,0.00033006897328794133
ai_node_150,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_151,1.207233744597629e-05,1.207233744597629e-05,1.207233744597629e-05,1.207233744597629e-05,1.207233744597629e-05,1.2072337445976288e-05
ai_node_152,0.0001327957119057392,0.0001207233744597629,0.00014486804935171549,0.0001126751494957787,0.00021730207402757322,0.00013322065818383754
ai_node_153,0.0005231346226589725,0.000503014060249012,0.0005593516349969014,0.00044265237301913064,0.0008088466088804115,0.0005328069794206888
ai_node_154,0.0006921473469026407,0.0006358097721547513,0.0007645813715784984,0.000583496309888854,0.0013561259064313366,0.0007162879976821113
ai_node_155,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_156,0.00032192899855936776,0.0002696155362934705,0.000458748822947099,0.00020925384906358903,0.0009496905457501349,0.000373929384874166
ai_node_157,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_158,0.0,0.0,3.621701233792887e-05,0.0,9.657869956781032e-05,1.7224811067918973e-05
ai_node_159,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_160,0.0003380254484873361,0.00030583254863139934,0.000374242460825265,0.00024949497388351,0.000623737434708775,0.00034503786689845555
ai_node_161,0.00020522973658159693,0.00017706094920765225,0.0002414467489195258,0.00014486804935171549,0.0005513034100329173,0.00021351136006953668
ai_node_162,0.0008168948338443956,0.0006921473469026407,0.0009698111081600952,0.0003943630232352255,0.0018551158541983566,0.0008419384954648253
ai_node_163,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_164,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_165,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_166,0.0003702183483432729,0.0003500977859333124,0.0003943630232352255,0.0003098566611133914,0.0005553275225149094,0.00037396721153149675
ai_node_167,0.0006197133222267828,0.0006197133222267828,0.0006197133222267828,0.0006197133222267828,0.0006197133222267828,0.0006197133222267826
ai_node_168,0.0003299772235233519,0.00029778432366741513,0.0003661942358612808,0.00018913328665362853,0.0006116650972627987,0.0003337035516816766
ai_node_169,0.00010462692453179452,9.657869956781032e-05,0.000124747486941755,8.048224963984194e-05,0.00017303683672566017,0.00011176891936483409
ai_node_170,4.024112481992097e-05,3.219289985593677e-05,4.828934978390516e-05,4.024112481992097e-06,7.645813715784983e-05,3.87473742666055e-05
ai_node_171,3.219289985593677e-05,2.8168787373944675e-05,3.621701233792887e-05,2.8168787373944675e-05,4.828934978390516e-05,3.283675785305551e-05
ai_node_172,0.0012997883316834473,0.0011710167322597001,0.0014366081560711786,0.0007927501589524431,0.0022253342025416296,0.0013165769289583183
