node,median,q1,q3,min,max,mean
ai_node_0,0.0007495656700804454,0.0007468536924577616,0.0007523444438186246,0.0007356076911778245,0.0007651928463979163,0.0007496049847150121
ai_node_1,0.0009050945990585803,0.000851552087150429,0.0009557380242115591,0.0007527585940662518,0.0012417043754863106,0.0009071620397639457
ai_node_2,0.0007495656700804454,0.0007468536924577616,0.0007523444438186246,0.0007356076911778245,0.0007651928463979163,0.0007496049847150121
ai_node_3,0.0009096199697806358,0.0008563938361257195,0.0009588228770519916,0.0007513354329165426,0.0012721750355952225,0.0009102111676868791
ai_node_4,0.0007495656700804454,0.0007468536924577616,0.0007523444438186246,0.0007356076911778245,0.0007651928463979163,0.0007496049847150121
ai_node_5,0.0007495656700804454,0.0007468536924577616,0.0007523444438186246,0.0007356076911778245,0.0007651928463979163,0.0007496049847150121
ai_node_6,0.0007495656700804454,0.0007468536924577616,0.0007523444438186246,0.0007356076911778245,0.0007651928463979163,0.0007496049847150121
ai_node_7,0.0007495656700804454,0.0007468536924577616,0.0007523444438186246,0.0007356076911778245,0.0007651928463979163,0.0007496049847150121
ai_node_8,0.0007495656700804454,0.0007468536924577616,0.0007523444438186246,0.0007356076911778245,0.0007651928463979163,0.0007496049847150121
ai_node_9,0.0007495656700804454,0.0007468536924577616,0.0007523444438186246,0.0007356076911778245,0.0007651928463979163,0.0007496049847150121
ai_node_10,0.0007495656700804454,0.0007468536924577616,0.0007523444438186246,0.0007356076911778245,0.0007651928463979163,0.0007496049847150121
ai_node_11,0.0007495656700804454,0.0007468536924577616,0.0007523444438186246,0.0007356076911778245,0.0007651928463979163,0.0007496049847150121
ai_node_12,0.0007495656700804454,0.0007468536924577616,0.0007523444438186246,0.0007356076911778245,0.0007651928463979163,0.0007496049847150121
ai_node_13,0.0007495656700804454,0.0007468536924577616,0.0007523444438186246,0.0007356076911778245,0.0007651928463979163,0.0007496049847150121
ai_node_14,0.0008749953595966867,0.0008283090555337257,0.0009212281058638154,0.000754080588349221,0.0012078299733289221,0.0008782540568322652
ai_node_15,0.0007495656700804454,0.0007468536924577616,0.0007523444438186246,0.0007356076911778245,0.0007651928463979163,0.0007496049847150121
ai_node_16,0.0007495656700804454,0.0007468536924577616,0.0007523444438186246,0.0007356076911778245,0.0007651928463979163,0.0007496049847150121
ai_node_17,0.0007495656700804454,0.0007468536924577616,0.0007523444438186246,0.0007356076911778245,0.0007651928463979163,0.0007496049847150121
ai_node_18,0.0010577770120813114,0.0009933271818973574,0.0011234033058921658,0.0008091868938842063,0.0014791767394047306,0.0010610633955749232
ai_node_19,0.0007495656700804454,0.0007468536924577616,0.0007523444438186246,0.0007356076911778245,0.0007651928463979163,0.0007496049847150121
ai_node_20,0.0007495656700804454,0.0007468536924577616,0.0007523444438186246,0.0007356076911778245,0.0007651928463979163,0.0007496049847150121
ai_node_21,0.0009050036149329652,0.0008515581872534433,0.0009560877863712447,0.0007564168669649332,0.0012682865058175556,0.0009078182942812547
ai_node_22,0.000854174276763219,0.0008148090492613239,0.0008890785766174317,0.0007532697255433129,0.0010612233718858455,0.0008557847134626717
ai_node_23,0.0007495656700804454,0.0007468536924577616,0.0007523444438186246,0.0007356076911778245,0.0007651928463979163,0.0007496049847150121
ai_node_24,0.0008290984101250846,0.0008008486891096224,0.0008568576464858177,0.0007468951995526012,0.0010188685673639514,0.0008308623218695381
ai_node_25,0.0007495656700804454,0.0007468536924577616,0.0007523444438186246,0.0007356076911778245,0.0007651928463979163,0.0007496049847150121
